Time,__name__,c,container,endpoint,instance,job,namespace,pod,service,Value
2023-11-06 19:04:30,request_timer_seconds_sum,1071.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,131
2023-11-06 19:04:30,request_timer_seconds_sum,1072.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,146
2023-11-06 19:04:30,request_timer_seconds_sum,1073.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,158
2023-11-06 19:04:30,request_timer_seconds_sum,1074.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,126
2023-11-06 19:04:30,request_timer_seconds_sum,1075.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,160
2023-11-06 19:04:30,request_timer_seconds_sum,1076.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,133
2023-11-06 19:04:30,request_timer_seconds_sum,1077.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,181
2023-11-06 19:04:30,request_timer_seconds_sum,1078.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,182
2023-11-06 19:04:30,request_timer_seconds_sum,1079.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,181
2023-11-06 19:04:30,request_timer_seconds_sum,1080.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,129
2023-11-06 19:04:30,request_timer_seconds_sum,1081.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,165
2023-11-06 19:04:30,request_timer_seconds_sum,1082.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,155
2023-11-06 19:04:30,request_timer_seconds_sum,1083.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,133
2023-11-06 19:04:30,request_timer_seconds_sum,1084.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,135
2023-11-06 19:04:30,request_timer_seconds_sum,1085.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,177
2023-11-06 19:04:30,request_timer_seconds_sum,1086.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,128
2023-11-06 19:04:30,request_timer_seconds_sum,1087.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,143
2023-11-06 19:04:30,request_timer_seconds_sum,1088.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,181
2023-11-06 19:04:30,request_timer_seconds_sum,1089.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,125
2023-11-06 19:04:30,request_timer_seconds_sum,1090.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,169
2023-11-06 19:04:30,request_timer_seconds_sum,1091.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,156
2023-11-06 19:04:30,request_timer_seconds_sum,1092.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,143
2023-11-06 19:04:30,request_timer_seconds_sum,1093.0,helm-chart,http,10.244.0.12:8080,javahttptest-helm-chart,monitoring,javahttptest-helm-chart-5cc789844b-shs28,javahttptest-helm-chart,141
